19983:3003,82229,82230,82231,82228,82225,82226,82227,82236,82237
19985:17,302,58,616,29,76,84,8,542,1102
19996:302,654,84,58,616,8,29,1102,354,76
20059:970,17,654,302,58,616,84,8,76,354
20067:1119,4364,18025,17738,7557,68854,76055,84473,352,48857
20073:17,76,302,654,616,2139,8,542,58,518
20074:4268,21438,245,518,131,119,2302,5157,103,327
20075:1152,70,2935,654,1119,238,138,736,780,48
20094:17,508,1119,15,486,1382,518,947,32,931
20095:17,84,518,302,616,654,58,1102,101,650
20115:669,82231,82232,82233,82230,82227,82228,82229,82238,82239
20116:17321,82231,82232,82233,82230,82227,82228,82229,82238,82239
20120:23116,28915,61158,1407,9088,24627,17039,98913,28,34380
20125:82232,82230,82231,82227,82226,82229,82228,82237,82238,82239
20160:17227,168,719,226,5738,297,76,2068,1326,1528
20161:17,302,654,616,564,58,650,8,84,736
20166:17,302,654,616,58,15,29,518,542,564
20183:1592,12508,2547,669,26722,17,2123,86115,17516,56125
20206:76,168,719,1326,2153,984,564,2275,1460,8860
20208:669,82231,82232,82233,82228,82227,82230,82229,82238,82239
20220:285,8105,654,616,58,84,29,8,76,650
20233:11008,82230,82231,82232,82229,82226,82227,82228,82237,82238
20234:17,58,616,29,1102,8,518,650,76,70
20257:11310,11310,17,301,327,70,58,1535,7680,698
20268:866,82230,82231,82232,82229,82226,82227,82228,82237,82238
20294:25913,17,91212,56463,17,7741,88215,1402,25913,7361
20299:568,1920,690,84,654,18747,1928,8956,21116,65444
20304:25922,82230,82231,82226,82227,82228,82229,82232,82237,82238
20305:17,8322,76,226,931,70,873,2139,302,301
20316:302,302,654,616,84,29,8,76,518,354
20319:44,82228,82227,82225,82226,82229,82233,82234,82235,82230
20322:14762,1402,94885,17799,25962,431,1023,5287,5117,2950
20327:25969,80321,59670,82226,82230,82228,82227,82229,82236,82235
20333:1887,17,654,616,302,58,518,61,542,29
20334:17,616,302,654,58,650,8,736,84,518
20360:729,16662,17,58,616,29,84,76,8,1102
20378:302,654,616,84,58,8,518,76,29,354
20379:12332,25910,76,367,17527,70,17,8167,698,10048
20380:17,302,654,8,1102,2162,616,518,354,58
20381:7680,82228,82229,82230,82226,82227,82225,82231,82236,82237
20394:28605,28605,54099,110318,102041,28760,9915,22678,77678,41101
20395:17,302,616,654,429,58,8,84,564,861
20409:33884,82231,82232,82230,82227,82228,82229,82233,82238,82239
20420:26139,82230,82231,82232,82229,82226,82227,82228,82237,82238
20438:4943,26165,32568,23213,76265,8563,39684,7082,28323,30669
20439:76,82228,82229,82230,82225,82226,82227,82231,82236,82237
20440:10692,46844,59009,4110,10302,4146,9314,10692,82268,82230
20441:17,302,654,616,58,650,29,224,84,8
20443:31598,17,302,616,654,58,542,15,8,650
20456:17,302,654,616,58,650,76,542,29,8
20463:42678,16372,302,113588,1023,1937,1614,43943,10798,3323
20465:17,616,302,654,58,15,518,8,564,84
20466:9594,4671,14259,1468,7468,1077,17,7622,327,787
20473:533,17,17316,70,8772,5975,8,302,4671,4040
20497:1091,22108,17501,6495,175,79575,1091,82233,82232,82231
20498:17,8,84,616,302,654,58,101,1102,542
20507:5975,1397,2510,9054,4889,603,13341,6311,14268,8772
20512:8,4755,1352,17,616,564,654,4568,710,245
20520:1131,1131,17508,6774,23370,1600,47372,38804,3808,2946
20544:6413,82230,82231,82232,82229,82226,82227,82228,82236,82237
20545:37653,17,76,616,302,654,8,58,736,542
20546:1405,967,119,559,17,302,84,518,29,650
20547:17,429,654,616,8,302,542,76,58,508
20549:28684,17,616,15,302,654,518,58,245,8
20550:11080,17,48660,899,2716,38691,4364,6583,67707,39025
20553:17,302,58,616,29,84,76,354,361,1102
20555:302,1804,58,268,861,1305,902,3539,1403,859
20556:8322,17,24933,30815,9674,13077,76,6856,947,51232
20572:54188,17,616,76,302,654,58,8,736,542
20582:11741,17,302,616,654,650,58,76,8,224
20607:17,58,616,84,29,518,650,1102,76,542
20624:17,289,112211,1109,2546,16553,123213,1382,2369,430
20628:17,302,654,8,616,1102,58,518,29,354
20655:10930,17,616,302,654,8,58,542,564,1410
20684:17,780,262,226,302,76,616,58,654,70
20685:616,17,654,58,542,302,518,15,564,1196
20697:76,17,719,564,616,81,984,2139,40,302
20720:200,82230,82231,82229,82226,82227,82228,82232,82237,82238
20721:302,654,84,58,616,8,29,1102,354,76
20735:1405,564,363,899,14617,3,1549,826,2101,29
20736:245,17,1827,2696,2714,2403,4268,616,353,3506
20752:51035,12791,56113,82549,64628,72766,2593,13504,12115,17519
20756:17,76,238,84,81,1023,61,70,616,179
20761:1218,3448,20672,7240,89474,1196,12827,40048,26452,16978
20766:17,616,654,302,58,542,15,8,564,518
20790:669,82229,82231,82230,82226,82225,82228,82227,82236,82237
20807:87666,107182,94721,66768,117512,71033,121030,48420,29542,84057
20809:17,76,698,226,508,885,361,16995,81,9043
20810:25749,82230,82231,82226,82227,82228,82229,82232,82237,82238
20812:33552,10094,245,17,1744,518,441,4268,564,103
20846:2703,82232,82231,82230,82227,82228,82229,82233,82238,82239
20857:62839,6531,62839,83521,6531,31022,9889,99048,82228,82229
20858:533,4889,1397,2510,14268,4656,6311,8640,603,4341
20872:81,76,40,17,508,2139,262,564,327,1682
20892:73670,1382,17,302,654,616,84,58,8,564
20906:6503,8660,15921,17,24608,8,409,302,84,947
20908:7037,1913,17,76,361,302,654,616,58,866
20911:16722,17,518,8,542,654,616,245,1119,508
20912:8574,82230,82231,82232,82227,82226,82229,82228,82237,82238
20918:17,654,302,616,58,29,650,542,84,8
20926:17,616,302,654,58,84,48,8,542,518
20932:82230,82226,82227,82228,82229,82236,82235,82238,82237,82232
20950:3144,61,302,179,17,1578,58,1987,4414,966
20954:27131,82229,82231,82230,82226,82227,82228,82232,82237,82238
20973:19984,17,616,302,654,58,8,518,564,15
20985:17,302,616,654,58,76,542,361,8,15
20990:17,70,616,76,302,654,58,81,138,84
21028:302,654,616,84,58,8,518,76,29,1102
21029:39390,54625,2275,29064,9127,43660,36851,121190,7667,95209
21030:17,76,616,654,564,58,302,542,650,81
21032:17,302,654,616,58,76,8,29,84,224
21033:1344,17,17,654,302,616,354,58,84,518
21037:7703,76,17,564,698,302,616,654,2139,8
21080:17,616,302,8,518,654,15,245,542,58
21082:53341,45423,10503,17,731,140,10404,14508,5767,8454
21084:4274,6783,20959,518,32,327,3661,83010,37348,94
21120:17,302,58,616,29,84,1102,354,8,650
21139:7926,8772,20442,7622,2215,5975,2543,27443,8392,8427
21140:302,654,58,84,616,8,29,76,354,518
21148:27457,27457,12870,32677,8860,104265,96447,1050,93709,82382
21149:9246,616,17,654,302,58,861,542,6,8
21151:17,302,616,654,58,650,76,8,564,29
21160:68408,17,226,302,654,76,616,138,84,8
21164:17,302,654,616,58,84,650,564,29,8
21196:33038,29900,94151,83103,650,26573,63718,74448,89750,117917
21207:306,17,616,654,8,302,58,76,542,84
21220:1352,10041,2880,189,378,1712,17,508,7831,5624
21246:302,654,58,616,84,8,1102,650,354,76
21256:1410,31267,36022,4032,10021,19274,19399,67446,12916,301
21259:709,17,302,654,616,58,650,564,8,29
21266:302,654,58,616,84,29,8,1102,354,76
21272:16206,17,302,616,245,654,354,15,8,58
21288:17,224,302,654,58,616,650,1245,29,76
21317:17,8,508,76,654,302,518,616,84,7006
21318:226,1131,84,1790,76,58,375,932,6311,650
21354:45187,82230,82231,82232,82229,82226,82227,82228,82236,82237
21384:30954,236,787,74093,3039,23955,57630,7040,1468,32
21401:5538,20059,3985,18720,11679,16375,108135,107039,48943,67022
21423:87400,82229,82230,82231,82228,82225,82226,82227,82232,82237
21447:6872,53686,62353,13269,533,6872,82230,82231,82232,82228
21448:709,302,654,58,616,84,8,29,76,650
21469:14202,17,616,654,58,302,8,518,542,84
21476:2139,82229,82230,82231,82227,82228,82226,82232,82237,82238
21505:81,17,616,302,654,58,70,542,8,650
21514:12545,14946,68220,45988,99869,74956,108111,36402,39356,81501
21518:302,654,58,616,84,29,8,76,1102,354
21531:669,82228,82229,82230,82227,82225,82226,82224,82235,82236
21542:39853,168,245,17,76,2139,3484,1987,698,984
21543:17,508,2548,840,81,8,76,564,616,302
21551:100084,48623,49056,71500,13050,115290,100084,100977,82229,82234
21570:28223,82231,82232,82227,82228,82229,82230,82233,82238,82239
21585:76,17,6387,361,2848,302,866,616,2139,564
21599:1949,17,654,616,302,58,76,542,508,564
21604:1913,17,76,361,302,866,654,616,2139,58
21608:116,236,749,116,17,302,654,58,616,84
21617:17,29,84,8,650,518,542,1102,564,6
21631:82229,82231,82230,82228,82225,82226,82227,82236,82237,82238
21633:17,302,616,58,1097,542,650,654,8359,8
21637:28357,82228,82230,82229,82225,82226,82227,82231,82236,82237
21670:28415,118289,87904,28415,73675,84630,82235,82226,82227,82225
21689:36708,1353,67001,34531,45659,44302,87569,47051,15212,60024
21712:19264,17,58,302,654,8,15,542,650,518
21713:302,654,84,58,616,8,29,1102,76,354
21714:84727,4755,2998,51319,1539,1091,3681,23306,931,51662
21722:302,654,616,58,84,8,650,29,354,518
21723:9943,17,302,616,654,58,650,8,542,84
21732:95482,61920,18959,33919,57550,96115,8642,88594,82224,82228
21737:840,17,2548,787,157,119,4671,7468,84,14259
21745:82233,82234,82228,82232,82229,82230,82231,82239,82240,82241
21763:749,116,17,58,29,84,8,650,76,542
21774:2031,82229,82230,82231,82228,82225,82226,82227,82236,82237
21787:4173,19963,17,616,302,654,58,542,8,518
21794:749,116,17,302,654,58,616,29,15,76
21796:28653,80990,64132,101282,123074,82724,525,11155,17182,65849
21834:17,8,518,84,616,245,1382,787,947,508
21838:17,302,616,76,58,654,564,168,650,8
21853:17,616,302,58,654,518,8,542,564,84
21868:17,302,654,58,616,84,70,354,29,76
21869:17,76,1002,8322,245,518,2548,81,7623,3307
21908:709,302,654,58,616,84,8,76,354,650
21912:28541,11626,2982,17,302,616,654,58,8,70
21931:29,1202,17424,1761,29,9745,17424,28140,1119,94897
21932:61658,82230,82232,82231,82229,82226,82227,82228,82233,82238
21933:1730,1730,5097,3568,2139,890,17,4743,40,76
21934:2467,82230,82231,82226,82227,82228,82229,82232,82237,82238
21941:2142,245,39395,33882,353,774,1524,2200,2403,763
21943:463,17,76,508,81,698,226,2139,564,58
21944:15,101,616,17,654,2030,61,1196,58,542
21945:69230,60977,82234,82233,82232,82229,82230,82231,82213,82238
21947:302,654,616,84,29,8,76,650,1102,518
21960:27271,82230,82231,82232,82227,82226,82229,82228,82237,82238
21967:17,508,1119,486,1405,15,1382,32,947,931
21968:3855,17,654,302,58,616,84,76,8,354
21979:20850,236,3448,10075,4203,6673,10641,776,12253,7795
21993:17,81,226,654,564,616,70,302,508,245
21996:82230,82232,82231,82227,82226,82229,82228,82237,82238,82239
22003:17,48,1187,302,84,2162,654,354,70,29
22012:29069,5975,4671,10981,603,2510,911,2543,17316,76
22016:302,654,84,58,616,8,29,1102,354,76
22017:1730,17,866,10039,616,650,698,654,11579,1023
22029:17,780,616,76,302,654,58,262,226,564
22030:82230,82229,82231,82226,82227,82228,82232,82237,82238,82239
22036:17,302,616,654,58,650,8,542,29,15
22037:105216,66518,87432,29065,82229,82230,82238,82234,82228,82237
22060:1405,17,654,58,302,29,616,542,6,15
22080:17,76,2579,508,542,654,931,70,61,564
22085:899,1187,17,1119,6450,302,84,245,70,947
22102:660,82229,82230,82231,82226,82227,82228,82232,82237,82238
22109:1348,302,654,58,84,8,518,29,76,650
22111:224,17,302,616,654,8,58,542,518,76
22116:17,302,654,58,81,616,780,84,29,70
22124:17,81,226,70,302,76,616,654,508,58
22128:17112,7180,2012,7821,12272,30695,27414,78340,2962,12657
22158:17,302,654,361,84,58,616,76,8,354
22164:34143,709,17,302,654,616,58,84,76,8
22165:17,302,84,654,616,518,58,1102,76,564
22173:74713,70335,33851,8484,52866,59924,11482,1435,8848,2318
22176:46215,16036,42511,1410,827,1002,441,245,17,4444
22184:17,654,58,29,616,84,8,650,1102,76
22198:17,616,302,654,58,542,8,564,76,650
22201:76,564,17,698,302,616,654,58,2139,650
22213:2121,807,1099,17,12710,650,119,873,363,327
22222:378,17,1187,245,302,899,8,84,654,891
22226:8321,226,1790,1435,3789,2068,6503,3372,76,70
22236:17,302,654,58,616,29,76,650,84,542
22245:23595,28632,40,22059,17,76,17498,698,3481,20008
22246:18207,9916,17625,931,66729,53253,5117,61772,2935,692
22251:81,780,17,5767,3137,8511,731,16404,2241,262
22262:6503,17,15921,1495,84,302,8,947,24608,3372
22263:654,58,616,84,29,8,76,1102,354,518
22280:58,654,616,285,162,650,15,302,29,17
22286:8579,1389,17,86,616,654,15,518,289,58
22299:4339,101336,70740,25237,35953,38234,13652,4339,82875,82232
22304:441,1744,245,1002,508,24536,873,1527,4268,827
22324:9207,82230,82231,82232,82229,82226,82227,82228,82237,82238
22326:23913,29819,21718,113412,2547,4239,37390,601,102621,7405
22337:13821,17,76,616,564,58,654,302,542,168
22346:302,654,84,58,616,8,29,1102,354,76
22354:13917,70330,62156,22544,1180,11771,37998,29770,119593,58692
22363:14470,670,76,61920,27427,8129,2354,684,26077,866
22366:17,361,302,654,29,354,84,58,76,616
22372:17,302,654,616,564,58,650,8,84,518
22373:16024,361,1196,74629,44031,70,16024,20467,73583,335
22382:17,302,616,8,654,5303,58,84,861,4210
22388:1164,82229,82230,82231,82228,82225,82226,82227,82236,82237
22392:82229,82230,82227,82228,82225,82226,82238,82235,82236,82237
22399:4755,1352,10041,3107,189,3172,4825,1712,1527,17
22400:81,654,17,5767,262,780,302,3137,140,731
22401:19831,82231,82232,82230,82227,82228,82229,82233,82238,82239
22418:44020,4131,226,70,39924,42888,3407,1468,1535,17752
22426:67529,108595,114323,67529,23320,33041,43847,99683,101782,6411
22427:65,302,654,58,616,84,8,29,76,518
22430:650,17,654,616,302,29,650,8,76,542
22431:20367,542,78077,31975,38418,763,51017,27810,748,29568
22436:17,58,302,654,8,650,542,76,861,564
22459:3642,9885,23266,1009,302,654,58,616,84,8
22464:61298,17,302,654,616,58,8,29,650,84
22465:17,302,616,58,654,76,70,226,262,650
22469:168,719,984,2153,8860,1400,1326,1528,463,7838
22476:296,17,654,58,616,29,84,650,8,76
22477:17,302,654,58,616,29,650,76,542,285
22479:97,82230,82231,82229,82227,82228,82226,82236,82237,82238
22483:17,616,302,654,138,58,8,70,76,542
22492:650,17,302,654,616,58,76,564,29,861
22493:61,82230,82231,82232,82229,82226,82227,82228,82237,82238
22497:38573,38573,28893,82232,82233,82229,82228,82230,82231,82237
22501:511,17,866,302,654,76,616,354,58,84
22515:11472,327,31663,5239,4249,931,86196,99174,2185,5237
22521:4308,82229,82230,82231,82228,82225,82226,82227,82236,82237
22523:12773,302,654,84,58,616,8,29,1102,354
22533:82229,82230,82231,82228,82225,82226,82227,82236,82237,82238
22538:17,76,8,363,616,564,1196,518,58,245
22546:17,84,518,302,616,654,58,1102,101,650
22568:17,58,302,654,8,861,84,76,518,650
22574:99574,70292,83859,1375,60397,122467,82725,65797,22978,63483
22575:10597,82230,82231,82232,82229,82227,82228,82226,82237,82238
22579:81,17,226,70,76,508,780,616,654,564
22580:1360,931,873,81,826,1402,2121,1412,56527,986
22581:17,302,654,58,616,84,8,76,564,354
22583:3176,82229,82231,82230,82226,82227,82228,82232,82237,82238
22586:17,616,302,654,58,542,76,8,650,518
22592:17,616,58,654,302,8,518,84,542,15
22603:17,1187,302,891,899,84,8,654,245,616
22624:4547,17,1002,8,1744,245,508,76,710,4513
22639:17,654,29,84,8,650,76,518,542,564
22675:500,36721,5663,1592,7980,565,27552,32743,20442,1355
22681:20888,32824,105897,84943,30771,111262,82238,82239,82231,82232
22682:17,302,654,616,8,84,518,76,58,736
22685:17,302,654,616,58,8,84,15,542,29
22691:17,654,29,84,8,650,76,1102,542,518
22699:302,654,58,616,84,8,29,1102,76,650
22703:17,302,616,76,654,58,650,8,564,542
22706:89392,440,698,62476,29226,68146,114570,7821,32884,23517
22711:81,51715,13366,22091,2109,710,3137,13130,38736,58630
22741:17,70,616,76,302,654,58,81,138,84
22748:17,654,58,29,84,8,650,76,542,518
22755:17,245,873,302,508,1382,8,65,947,70
22759:17,302,616,654,58,564,650,8,84,70
22794:16782,15483,16165,17,736,23763,67842,25950,99128,4497
22799:77650,302,654,616,58,84,8,29,76,1102
22800:76,82231,82232,82233,82230,82227,82228,82229,82237,82238
22806:17,616,58,15,302,29,76,1023,654,301
22807:168,719,984,5480,801,8860,1400,1326,1528,7838
22808:17,2852,616,76,861,1196,101,70,2030,1499
22823:168,2888,574,1230,1400,1867,4190,7838,661,72
22824:650,15,224,787,542,29,15201,3101,13517,9597
22825:44779,3213,84007,20665,22934,1405,51714,10537,53772,80081
22835:17,302,654,58,616,29,84,76,8,650
22844:17,302,616,29,84,8,76,650,542,518
22850:17,84,8,302,654,518,616,899,245,301
22851:361,82229,82230,82231,82226,82227,82228,82232,82237,82238
22862:2405,82229,82230,82231,82228,82225,82226,82227,82236,82237
22863:76,17,2852,8,40,508,873,931,2139,518
22867:17,8,302,616,654,518,58,84,542,76
22872:302,654,84,58,616,8,29,1102,354,76
22873:518,17,302,654,1102,8,58,616,518,101
22887:17,8,616,302,654,84,58,542,564,15
22888:2369,17,58,616,29,84,8,650,76,1102
22893:13420,82230,82231,82232,82229,82227,82228,82226,82237,82238
22901:82230,82231,82229,82226,82227,82228,82232,82237,82238,82239
22903:654,97,17,654,58,29,616,84,650,1102
22906:5303,17,4032,485,238,1196,616,23071,5303,449
22936:76,17,361,866,302,564,654,2139,698,616
22949:55577,75493,3846,661,3177,59421,2677,1352,1091,2512
22979:2292,18239,17,500,11671,76,302,226,686,899
22983:17,654,58,616,29,84,650,8,564,70
22986:82230,82232,82231,82227,82228,82229,82233,82238,82239,82240
23000:17,245,76,131,1002,61,654,302,616,535
23040:10406,82231,82232,82233,82230,82227,82228,82229,82238,82239
23044:109465,12073,78761,82226,82228,82230,82227,82229,82231,82236
23055:30972,82229,82231,82230,82226,82225,82228,82227,82236,82237
23057:1205,2917,827,1410,70,653,3977,4991,76,5150
23073:24769,302,654,84,58,616,8,29,1102,354
23099:26340,5767,1884,77676,20356,58205,4671,7680,1888,16685
23110:177,11497,22655,69494,66537,103120,82232,82231,82228,82229
23111:17,302,654,616,564,58,650,8,84,736
23112:17,780,76,262,58,302,226,616,654,70
23113:303,82229,82231,82230,82226,82225,82228,82227,82236,82237
23114:81,226,17,70,508,76,564,140,138,2967
23127:17,302,245,32,654,62,690,58,616,11524
23133:3514,3514,4797,353,94,518,245,17656,654,8457
23183:168,719,76,5480,1326,1400,984,17,463,8860
23208:5008,875,2162,2200,8058,4420,14370,6450,947,61
23221:17,302,654,616,58,650,84,8,76,29
23229:17,76,2139,698,564,616,302,654,70,508
23234:17,616,8,302,654,518,58,542,84,15
23244:17,302,654,616,58,650,76,29,8,542
23252:4308,12968,4308,5486,7940,11577,2856,26513,34913,2260
23254:8034,7210,2955,381,13959,9210,3143,32,8881,6455
23255:41300,4194,26712,7653,33285,53290,82229,82230,82231,82232
23277:24094,30646,82229,82230,82228,82226,82227,82225,82231,82235
23311:8518,31468,7401,72768,24439,30808,82234,82241,82240,82243
23323:7680,82229,82230,82231,82226,82225,82228,82227,82236,82237
23335:533,8772,4671,76,3034,13341,911,2543,13998,311
23340:18785,17,8931,9708,21608,15,76052,14715,20851,10142
23367:17,616,302,654,58,650,8,508,76,15
23382:302,654,84,616,58,48,8,29,354,1102
23399:31639,82229,82231,82230,82228,82225,82226,82227,82236,82237
23408:3516,81,17,616,302,58,654,542,70,8
23423:6315,441,1744,1002,4513,6315,17,16465,4547,1256
23433:654,58,616,29,8,1102,354,76,518,650
23448:2488,82230,82231,82229,82226,82227,82228,82232,82237,82238
23452:17,302,616,29,84,8,76,542,650,354
23458:508,1790,17,901,76,1326,3789,226,564,736
23464:81462,82228,82229,82230,82225,82226,82227,82231,82236,82237
23465:4556,82233,82231,82232,82228,82227,82230,82229,82238,82239
23498:12742,13704,28155,33012,1804,8582,3653,6033,21438,238
23508:44026,2880,710,26925,113350,19524,1091,802,4547,1539
23514:669,82229,82228,82227,82224,82225,82226,82230,82235,82236
23542:26389,75817,102013,20403,72709,16486,58399,24432,20091,34042
23544:1352,4755,1527,3107,2880,10041,1712,12990,8848,6434
23548:262,82230,82231,82226,82227,82228,82229,82232,82237,82238
23549:17,327,103,409,787,1987,931,302,3204,650
23569:17,302,654,616,58,84,29,650,354,8
23587:31973,7211,82240,82232,82231,82237,82230,82233,82239,82238
23595:899,17,2162,84,302,1119,875,654,8,245
23606:17,302,654,616,564,58,650,8,84,508
23631:4671,2543,862,11855,311,7622,8427,2215,203,8392
23637:17,654,58,616,29,84,650,8,1102,76
23653:4513,1002,17,1744,710,76,508,3618,3506,8
23670:8981,82229,82230,82231,82228,82225,82226,82227,82235,82236
23678:17,302,654,58,616,29,76,650,84,542
23686:17,302,616,654,58,84,518,76,542,564
23692:11543,76,8692,20163,83825,19881,2401,3850,3159,238
23699:285,17,302,654,616,58,518,15,61,542
23711:17439,63989,46374,82233,82234,82214,82232,82229,82230,82231
23714:17,302,654,58,616,84,650,8,542,6
23735:9101,79476,358,9289,77881,3372,52460,25662,17646,500
23751:76,17,8,508,616,564,58,302,1069,654
23779:32329,17,654,58,302,616,542,61,518,29
23785:8213,2008,813,17,8,2008,1009,84,518,4755
23827:17,780,262,226,302,76,58,616,654,70
23828:10503,17,81,27291,840,14508,5767,76,605,4154
23847:5975,1397,9054,2510,4889,603,13341,6311,14268,8772
23865:20892,10844,84267,82231,82229,82230,82227,82226,82228,82237
23872:1682,13896,508,2139,26444,86615,225,27516,37158,736
23895:60509,82229,82230,82231,82228,82226,82227,82225,82236,82237
23907:84675,82229,82230,82231,82228,82225,82226,82227,82236,82237
23919:17,866,302,654,84,616,8,58,354,76
23923:17,58,302,654,3101,616,1196,1140,4414,322
23934:17,518,616,8,58,302,654,101,84,542
23943:23604,616,654,58,17,302,8,84,591,542
23959:17,302,58,616,84,29,8,518,542,76
23960:17,302,654,616,58,564,650,8,29,84
23961:103535,45982,66259,90103,81360,73229,82228,82229,82236,82227
23962:19320,11571,2088,22980,853,9514,10162,13294,3249,10898
23963:654,58,616,84,29,8,1102,76,650,354
23979:669,82229,82231,82230,82228,82225,82226,82227,82232,82237
23997:168,984,76,1326,661,8860,5480,1400,1528,801
24018:654,84,58,616,29,8,76,1102,650,301
24019:50724,3214,3159,67377,10825,6247,18749,901,23626,35986
24056:82231,82229,82230,82226,82225,82228,82227,82236,82237,82238
24060:17,8,518,327,2140,65,245,616,131,119
24061:3583,616,5303,238,4210,58,17,901,4032,302
24075:1913,1913,17,76,361,302,866,654,2139,616
24083:17,302,654,616,58,84,8,354,518,76
24100:17,302,654,616,58,8,29,650,84,542
24129:17,302,654,616,564,58,650,8,84,29
24144:1326,168,226,1460,719,5738,352,984,2337,4372
24146:616,17,302,518,58,861,654,8,1102,84
24155:5355,54396,53618,48106,8667,39928,29022,39887,68218,89586
24157:8725,82229,82231,82230,82226,82225,82228,82227,82236,82237
24158:76,564,17,616,58,302,698,2414,226,654
24162:96,82230,82231,82232,82229,82226,82227,82228,82237,82238
24175:18261,11453,40405,84,736,1795,10859,120806,931,38614
24179:17,76,302,58,8,654,616,2139,901,29
24184:17,873,302,508,8,70,1382,947,245,1539
24185:17,302,616,654,58,8,650,518,76,84
24199:124,17,518,8,4364,1606,302,84,327,119
24206:4802,82229,82230,82231,82228,82226,82227,82225,82232,82237
24210:70,1382,81,226,1023,1790,508,500,245,1126
24219:302,654,58,616,84,8,29,1102,76,354
24236:122,18867,17,302,616,654,8,76,542,564
24248:2265,1913,826,698,2848,500,363,2139,6387,76
24262:76,2139,17,2548,81,5398,564,40,698,70
24265:441,13,1744,11928,1875,4715,13814,4487,1065,7630
24269:302,654,84,58,616,8,29,1102,354,76
24273:20604,82228,82229,82230,82225,82224,82227,82226,82236,82235
24286:3476,1126,16909,1130,1133,14982,5182,19063,3487,12782
24309:168,168,719,984,5480,801,1400,1326,8860,2318
24317:26925,1091,19524,2880,48389,710,4547,1539,14983,2239
24331:33483,82229,82230,82228,82226,82227,82225,82231,82236,82237
24339:33494,5287,82229,82230,82231,82226,82225,82228,82227,82236
24349:17,58,616,302,289,654,8,518,84,542
24397:302,17,654,58,616,84,1102,650,354,8
24409:17,302,616,76,58,654,650,70,81,8
24413:302,654,84,58,616,8,29,354,76,1102
24418:508,17,656,518,616,245,327,1382,1023,226
24421:80290,70365,33658,82230,82229,82228,82238,82226,82227,82234
24440:1405,1405,29180,1126,32,910,103,999,5119,30691
24468:5398,2139,76,17,698,500,1164,11612,564,546
24473:225,225,15207,36541,76,49767,59746,521,117,429
24489:2092,82227,82229,82228,82224,82225,82226,82230,82235,82236
24536:17,302,654,616,564,58,650,8,84,736
24558:1991,17,354,378,654,70,1589,226,1455,76
24580:8315,82228,82229,82224,82225,82226,82227,82230,82235,82236
24581:3476,2375,17,302,654,616,58,76,8,84
24591:2265,82233,82231,82232,82228,82227,82230,82229,82238,82239
24617:17,780,76,302,58,262,226,616,654,70
24618:168,984,463,76,661,1400,5480,564,8860,8733
24623:26176,48613,26176,82232,82233,82234,82229,82230,82231,82238
24631:62812,16921,17,616,58,654,302,8,564,650
24639:35486,65,17,616,302,58,76,654,8,518
24642:398,82232,82231,82230,82228,82229,82227,82237,82238,82239
24643:17,654,302,58,84,616,354,8,76,29
24647:17,780,76,302,58,262,616,226,654,70
24649:21,616,17,245,302,61,15,54,654,65
24664:82231,82232,82227,82228,82229,82230,82233,82237,82238,82239
24668:17,654,61,302,616,301,58,322,6,15
24669:76,238,429,1709,2880,3704,31723,7422,81,4755
24673:11467,410,8617,10079,1381,39941,33212,7881,6395,26155
24695:9360,17,302,654,58,616,29,76,650,15
24702:827,1410,1205,508,8,698,70,500,564,3618
24715:20192,1119,1187,245,891,249,899,518,1057,5176
24725:6487,82230,82231,82232,82227,82226,82229,82228,82237,82238
24727:19544,17726,50369,76,947,14297,17370,7223,17,63192
24731:322,17,302,654,616,58,650,29,76,518
24748:17,302,616,654,58,76,8,84,542,29
24750:58,302,654,84,58,616,8,29,1102,354
24775:1614,34356,17651,23688,7526,59015,8647,14071,23019,21124
24777:1806,29685,1794,32956,14330,79040,109495,1832,9749,1790
24786:508,17,1644,8,76,891,1936,226,70,302
24793:1592,924,82228,82229,82224,82225,82226,82227,82230,82235
24804:1196,8,409,114,7841,2060,12128,14445,72132,86908
24805:6157,422,5955,11009,98180,83725,899,891,53598,22054
24808:10492,82228,82229,82230,82225,82226,82227,82231,82236,82237
24825:82227,82228,82229,82225,82226,82224,82230,82235,82236,82237
24827:1167,82227,82229,82228,82224,82225,82226,82230,82235,82236
24839:82229,82230,82231,82228,82225,82226,82227,82232,82237,82238
24846:787,8,45419,302,1468,49643,17,2193,5512,84
24849:302,654,84,616,58,8,29,354,76,518
24884:17,245,76,2548,508,616,15,1002,1023,226
24907:542,17,8,58896,66472,542,5176,9453,61802,6793
24908:16894,17,616,654,302,76,650,138,58,84
24909:17,302,654,616,58,564,650,84,8,138
24917:18321,155,18321,26380,2162,899,1600,108487,5117,1405
24920:302,17,616,654,58,29,8,245,650,15
24943:36323,25366,18939,44131,37961,44578,35177,33502,5125,8960
24945:1069,82231,82229,82230,82226,82225,82228,82227,82232,82237
24947:56962,7984,52729,17,616,84,8,654,302,58
24949:1217,17,302,654,58,616,361,29,84,76
24962:1330,82233,82231,82232,82228,82227,82230,82229,82238,82239
24965:224,17,224,302,616,654,650,182,58,8
24981:58,616,84,29,8,1102,76,650,301,518
24984:59044,302,654,84,58,616,8,29,1102,354
24999:81,82229,82230,82231,82228,82239,82226,82227,82236,82237
25000:302,654,616,58,84,8,29,76,518,650
25004:8587,7194,21599,1681,8487,39707,246,3162,367,43524
